,ID_product,Article,Brand,Product_group,Mark,Manager_Marketing,Manager_Supply,ABC_XYZ,Brand_id,Manager_id,Product_group_id,Mark_id
235,103322,DT-323610,Turboshark,Death Lamps,obsolete,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,5,1
236,183042,IW-322762,Warhog,Itchers,obsolete,Pete the Scab,Captain Herzog,CZ,9,2.0,7,1
237,193099,IW-3948,Warhog,Itchers,obsolete,Pete the Scab,Captain Herzog,CZ,9,2.0,7,1
238,69612,DW-624553,Warhog,Death Lamps,regular,Pete the Scab,Captain Herzog,BX,9,2.0,5,2
239,107144,IW-74378,Warhog,Itchers,regular,Pete the Scab,Captain Herzog,CY,9,2.0,7,2
240,109457,DW-978607,Warhog,Death Lamps,obsolete,Pete the Scab,Captain Herzog,CZ,9,2.0,5,1
241,192249,BG-293563,Grunt,Bracelets,obsolete,Lucky Carter,,CZ,2,0.0,4,1
242,147961,IW-71241,Warhog,Itchers,regular,Pete the Scab,Captain Herzog,CX,9,2.0,7,2
243,141860,IW-1020,Warhog,Itchers,obsolete,Pete the Scab,Captain Herzog,CZ,9,2.0,7,1
244,159152,DW-927462,Warhog,Death Lamps,obsolete,Pete the Scab,Captain Herzog,CZ,9,2.0,5,1
245,116652,IW-62272,Warhog,Itchers,obsolete,Pete the Scab,Captain Herzog,CZ,9,2.0,7,1
246,12562,DW-5266,Warhog,Death Lamps,special,Pete the Scab,Captain Herzog,CY,9,2.0,5,3
247,98828,BM-88832,Mondobondo,Batteries,obsolete,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,0,1
248,39358,DW-3865,Warhog,Death Lamps,obsolete,Pete the Scab,Captain Herzog,CY,9,2.0,5,1
249,74728,IW-784818,Warhog,Itchers,regular,Pete the Scab,Captain Herzog,BX,9,2.0,7,2
250,39890,BG-8027,Grunt,Black Sprays,obsolete,Lucky Carter,,CZ,2,0.0,2,1
251,135494,DF-54553,Fossa,Death Lamps,special,Pete the Scab,Dr. Kirill Panov,CZ,1,2.0,5,3
252,170522,DF-020885,Fossa,Death Lamps,regular,Pete the Scab,Dr. Kirill Panov,CY,1,2.0,5,2
253,23292,WG-22573,Grunt,Witch Jelly,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,1
254,161987,BH-17773,Hummerhead,Batteries,obsolete,Pharaoh the Banker,Dr. Valentine Pilman,CZ,3,3.0,0,1
255,196601,EH-612603,Hummerhead,Empties,regular,Pharaoh the Banker,Dr. Kirill Panov,BY,3,3.0,6,2
256,51802,DW-8284,Warhog,Death Lamps,regular,Pete the Scab,Captain Herzog,AZ,9,2.0,5,2
257,72944,DW-944424,Warhog,Death Lamps,special,Pete the Scab,Captain Herzog,CZ,9,2.0,5,3
258,127095,IW-757515,Warhog,Itchers,special,Pete the Scab,Captain Herzog,CZ,9,2.0,7,3
259,162654,DW-242840,Warhog,Death Lamps,special,Pete the Scab,Captain Herzog,CY,9,2.0,5,3
260,108643,DW-83778,Warhog,Death Lamps,obsolete,Pete the Scab,Captain Herzog,CZ,9,2.0,5,1
261,193669,IW-39155,Warhog,Itchers,regular,Pete the Scab,Captain Herzog,BX,9,2.0,7,2
262,181674,IW-14664,Warhog,Itchers,obsolete,Pete the Scab,Captain Herzog,CZ,9,2.0,7,1
263,171782,DW-125281,Warhog,Death Lamps,regular,Pete the Scab,Captain Herzog,AX,9,2.0,5,2
264,52074,DW-047117,Warhog,Death Lamps,regular,Pete the Scab,Captain Herzog,AX,9,2.0,5,2
265,34007,DW-076163,Warhog,Death Lamps,regular,Pete the Scab,Captain Herzog,AX,9,2.0,5,2
266,180064,IW-045855,Warhog,Itchers,special,Pete the Scab,Captain Herzog,CY,9,2.0,7,3
267,192886,DF-264006,Fossa,Death Lamps,regular,Pete the Scab,Dr. Kirill Panov,CY,1,2.0,5,2
268,189394,WM-942103,Mondobondo,Witch Jelly,regular,Pete the Scab,Dr. Kirill Panov,CX,5,2.0,11,2
269,95482,IW-4222,Warhog,Itchers,regular,Pete the Scab,Captain Herzog,CX,9,2.0,7,2
270,72842,IW-825066,Warhog,Itchers,special,Pete the Scab,Captain Herzog,CY,9,2.0,7,3
271,15112,IW-1244,Warhog,Itchers,special,Pete the Scab,Captain Herzog,CZ,9,2.0,7,3
272,130285,DW-0573,Warhog,Death Lamps,obsolete,Pete the Scab,Captain Herzog,CZ,9,2.0,5,1
273,98520,DM-50285,Mondobondo,Death Lamps,regular,Pete the Scab,Dr. Kirill Panov,AX,5,2.0,5,2
274,99885,BM-853226,Mondobondo,Batteries,special,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,0,3
275,70122,DW-12213,Warhog,Death Lamps,regular,Pete the Scab,Captain Herzog,AX,9,2.0,5,2
276,113674,IW-3484,Warhog,Itchers,special,Pete the Scab,Captain Herzog,CZ,9,2.0,7,3
277,145229,DW-5905,Warhog,Death Lamps,regular,Pete the Scab,Captain Herzog,BX,9,2.0,5,2
278,185839,DF-59016,Fossa,Death Lamps,special,Pete the Scab,Dr. Kirill Panov,CZ,1,2.0,5,3
279,85258,DM-2888,Mondobondo,Death Lamps,regular,Pete the Scab,Dr. Kirill Panov,CY,5,2.0,5,2
280,155407,DM-575327,Mondobondo,Death Lamps,regular,Pete the Scab,Dr. Kirill Panov,BX,5,2.0,5,2
281,7101,DW-010216,Warhog,Death Lamps,special,Pete the Scab,Captain Herzog,CY,9,2.0,5,3
282,116255,DW-65563,Warhog,Death Lamps,special,Pete the Scab,Captain Herzog,CZ,9,2.0,5,3
283,146179,BW-6908,Warhog,Black Sprays,regular,Pete the Scab,Captain Herzog,BY,9,2.0,2,2
284,18759,DW-790257,Warhog,Death Lamps,regular,Pete the Scab,Captain Herzog,BX,9,2.0,5,2
285,8729,IW-2920,Warhog,Itchers,special,Pete the Scab,Captain Herzog,CZ,9,2.0,7,3
286,38702,BM-726146,Mondobondo,Batteries,regular,Pete the Scab,Dr. Kirill Panov,CX,5,2.0,0,2
287,15487,RH-477170,Hummerhead,Rattling Napkins,obsolete,Pharaoh the Banker,Dr. Valentine Pilman,CZ,3,3.0,10,1
288,198664,DM-8461,Mondobondo,Death Lamps,regular,Pete the Scab,Dr. Kirill Panov,BX,5,2.0,5,2
289,81189,DM-19021,Mondobondo,Death Lamps,regular,Pete the Scab,Dr. Kirill Panov,CX,5,2.0,5,2
290,100262,DW-0278,Warhog,Death Lamps,special,Pete the Scab,Captain Herzog,CZ,9,2.0,5,3
291,146848,DW-68225,Warhog,Death Lamps,obsolete,Pete the Scab,Captain Herzog,CY,9,2.0,5,1
292,86882,RH-82750,Hummerhead,Rattling Napkins,obsolete,Pharaoh the Banker,Dr. Valentine Pilman,CZ,3,3.0,10,1
293,185950,DW-5042,Warhog,Death Lamps,regular,Pete the Scab,Captain Herzog,AX,9,2.0,5,2
294,181340,DW-10251,Warhog,Death Lamps,regular,Pete the Scab,Captain Herzog,BX,9,2.0,5,2
295,40683,DW-637835,Warhog,Death Lamps,special,Pete the Scab,Captain Herzog,CZ,9,2.0,5,3
296,158117,IG-871521,Grunt,Itchers,regular,Lucky Carter,Captain Quarterblad,BX,2,0.0,7,2
297,35921,BH-91805,Hummerhead,Batteries,obsolete,Pharaoh the Banker,Dr. Sam Douglas,CZ,3,3.0,0,1
298,172186,LR-26611,Ruberoid,Lobster Eyes,special,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,8,3
299,57359,BM-395478,Mondobondo,Batteries,regular,Pete the Scab,Dr. Kirill Panov,CX,5,2.0,0,2
300,171371,DW-117835,Warhog,Death Lamps,obsolete,Pete the Scab,Captain Herzog,CZ,9,2.0,5,1
301,83782,DW-7214,Warhog,Death Lamps,special,Pete the Scab,Captain Herzog,CZ,9,2.0,5,3
302,131848,DW-184387,Warhog,Death Lamps,regular,Pete the Scab,Captain Herzog,CY,9,2.0,5,2
303,45957,BW-9744,Warhog,Black Sprays,obsolete,Pete the Scab,Captain Herzog,CZ,9,2.0,2,1
304,111124,EG-14862,Grunt,Empties,obsolete,Lucky Carter,,CZ,2,0.0,6,1
305,180672,WH-0272,Hummerhead,Witch Jelly,regular,Pharaoh the Banker,Captain Quarterblad,AX,3,3.0,11,2
306,127203,DM-7383,Mondobondo,Death Lamps,regular,Pete the Scab,Dr. Kirill Panov,AX,5,2.0,5,2
307,196968,LH-68743,Hummerhead,Lobster Eyes,obsolete,Pharaoh the Banker,Dr. Sam Douglas,CZ,3,3.0,8,1
308,26323,WG-3300,Grunt,Witch Jelly,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,1
309,154825,BG-45771,Grunt,Blue Panaceas,obsolete,Lucky Carter,Captain Herzog,CZ,2,0.0,3,1
310,120669,WG-09642,Grunt,Witch Jelly,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,1
311,76545,WG-55281,Grunt,Witch Jelly,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,1
312,80034,IH-040441,Hummerhead,Itchers,obsolete,Pharaoh the Banker,Dr. Kirill Panov,CY,3,3.0,7,1
313,183361,DM-3106,Mondobondo,Death Lamps,regular,Pete the Scab,Dr. Kirill Panov,CY,5,2.0,5,2
314,96019,DW-09021,Warhog,Death Lamps,regular,Pete the Scab,Captain Herzog,CY,9,2.0,5,2
315,105041,DW-5150,Warhog,Death Lamps,regular,Pete the Scab,Captain Herzog,CY,9,2.0,5,2
316,171163,IH-1308,Hummerhead,Itchers,obsolete,Pharaoh the Banker,Dr. Kirill Panov,CY,3,3.0,7,1
317,139790,DH-9080,Hummerhead,Death Lamps,regular,Pharaoh the Banker,Dr. Sam Douglas,CX,3,3.0,5,2
318,118483,DW-832453,Warhog,Death Lamps,obsolete,Pete the Scab,Captain Herzog,AX,9,2.0,5,1
319,24271,WG-2110,Grunt,Witch Jelly,obsolete,Lucky Carter,,CZ,2,0.0,11,1
320,167361,DW-7185,Warhog,Death Lamps,special,Pete the Scab,Captain Herzog,CZ,9,2.0,5,3
321,18436,LH-4665,Hummerhead,Lobster Eyes,regular,Pharaoh the Banker,Dr. Sam Douglas,CX,3,3.0,8,2
322,154784,WH-44540,Hummerhead,Witch Jelly,obsolete,Pharaoh the Banker,Captain Quarterblad,CY,3,3.0,11,1
323,164452,WH-4211,Hummerhead,Witch Jelly,obsolete,Pharaoh the Banker,Captain Quarterblad,CX,3,3.0,11,1
324,58232,IW-22502,Warhog,Itchers,obsolete,Pete the Scab,Captain Herzog,CZ,9,2.0,7,1
325,1271,BM-71443,Mondobondo,Batteries,regular,Pete the Scab,Dr. Kirill Panov,CY,5,2.0,0,2
326,165238,WG-5824,Grunt,Witch Jelly,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,1
327,60518,EG-5828,Grunt,Empties,special,Lucky Carter,Captain Herzog,AX,2,0.0,6,3
328,151385,BM-15157,Mondobondo,Batteries,special,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,0,3
329,4206,BM-0688,Mondobondo,Batteries,regular,Pete the Scab,Dr. Kirill Panov,CY,5,2.0,0,2
330,97961,BH-9141,Hummerhead,Batteries,obsolete,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,0,1
331,69543,WH-537803,Hummerhead,Witch Jelly,regular,Pharaoh the Banker,Captain Quarterblad,BX,3,3.0,11,2
332,58327,BW-3743,Warhog,Batteries,obsolete,Pete the Scab,Captain Herzog,CZ,9,2.0,0,1
333,173411,DW-3110,Warhog,Death Lamps,regular,Pete the Scab,Captain Herzog,AY,9,2.0,5,2
334,43061,WG-0108,Grunt,Witch Jelly,obsolete,Lucky Carter,Mr. Lemchen,CZ,2,0.0,11,1
335,138638,IT-88615,Turboshark,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CX,8,2.0,7,2
336,148252,WG-822820,Grunt,Witch Jelly,obsolete,Lucky Carter,,CZ,2,0.0,11,1
337,179713,BG-93331,Grunt,Batteries,obsolete,Lucky Carter,Mr. Lemchen,CZ,2,0.0,0,1
338,186331,IT-616356,Turboshark,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CY,8,2.0,7,2
339,41579,IT-590273,Turboshark,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CX,8,2.0,7,2
340,92271,DR-210583,Ruberoid,Death Lamps,special,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,5,3
341,69889,BW-89715,Warhog,Batteries,obsolete,Pete the Scab,Captain Herzog,CZ,9,2.0,0,1
342,133070,DM-30713,Mondobondo,Death Lamps,regular,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,5,2
343,100247,WG-07815,Grunt,Witch Jelly,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,1
344,24896,WG-86052,Grunt,Witch Jelly,regular,Lucky Carter,Captain Quarterblad,AY,2,0.0,11,2
345,177001,WG-71411,Grunt,Witch Jelly,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,1
346,136472,WG-6277,Grunt,Witch Jelly,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,1
347,196782,BT-6261,Turboshark,Batteries,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,0,3
348,17265,DT-25327,Turboshark,Death Lamps,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,5,3
349,198063,EH-83710,Hummerhead,Empties,obsolete,Pharaoh the Banker,Dr. Kirill Panov,CY,3,3.0,6,1
350,35108,DW-182874,Warhog,Death Lamps,regular,Pete the Scab,Captain Herzog,BY,9,2.0,5,2
351,131877,WG-17743,Grunt,Witch Jelly,obsolete,Lucky Carter,Captain Quarterblad,CY,2,0.0,11,1
352,151354,DM-14186,Mondobondo,Death Lamps,special,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,5,3
353,104250,WG-40016,Grunt,Witch Jelly,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,1
354,162176,WG-262340,Grunt,Witch Jelly,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,1
355,176808,IF-6826,Fossa,Itchers,regular,Pete the Scab,Dr. Kirill Panov,CZ,1,2.0,7,2
356,137314,WG-740614,Grunt,Witch Jelly,obsolete,Lucky Carter,,CZ,2,0.0,11,1
357,103442,IT-32848,Turboshark,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,2
358,85746,DW-76276,Warhog,Death Lamps,obsolete,Pete the Scab,Captain Herzog,BZ,9,2.0,5,1
359,122618,DM-280333,Mondobondo,Death Lamps,regular,Pete the Scab,Dr. Kirill Panov,AX,5,2.0,5,2
360,193301,WG-3110,Grunt,Witch Jelly,regular,Lucky Carter,Captain Quarterblad,AX,2,0.0,11,2
361,63348,BG-3845,Grunt,Batteries,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,0,2
362,18798,EG-782764,Grunt,Empties,special,Lucky Carter,Captain Herzog,BY,2,0.0,6,3
363,144863,WG-435780,Grunt,Witch Jelly,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,1
364,181428,DM-180057,Mondobondo,Death Lamps,regular,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,5,2
365,120555,IT-0502,Turboshark,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,BY,8,2.0,7,2
366,106750,DB-602130,Bandit,Death Lamps,special,Pete the Scab,Dr. Valentine Pilman,CY,0,2.0,5,3
367,80754,EG-7402,Grunt,Empties,obsolete,Lucky Carter,Captain Herzog,CZ,2,0.0,6,1
368,38469,IT-4984,Turboshark,Itchers,obsolete,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,1
369,160719,BM-0945,Mondobondo,Black Sprays,regular,Pete the Scab,Dr. Kirill Panov,CX,5,2.0,2,2
370,65335,WH-356412,Hummerhead,Witch Jelly,obsolete,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,11,1
371,25898,IW-88228,Warhog,Itchers,regular,Pete the Scab,Captain Herzog,CY,9,2.0,7,2
372,164016,EH-4645,Hummerhead,Empties,obsolete,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,6,1
373,82360,WG-30321,Grunt,Witch Jelly,obsolete,Lucky Carter,,CZ,2,0.0,11,1
374,175450,WG-508636,Grunt,Witch Jelly,obsolete,Lucky Carter,Captain Quarterblad,CY,2,0.0,11,1
375,41894,EH-842423,Hummerhead,Empties,regular,Pharaoh the Banker,,AY,3,3.0,6,2
376,133496,BG-364882,Grunt,Blue Panaceas,obsolete,Lucky Carter,Captain Herzog,CZ,2,0.0,3,1
377,135176,WG-56325,Grunt,Witch Jelly,obsolete,Lucky Carter,Captain Quarterblad,CY,2,0.0,11,1
378,86585,WG-5512,Grunt,Witch Jelly,obsolete,Lucky Carter,Mr. Lemchen,CZ,2,0.0,11,1
379,9027,WG-27542,Grunt,Witch Jelly,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,1
380,50553,WG-537868,Grunt,Witch Jelly,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,1
381,10719,BR-7911,Ruberoid,Batteries,regular,Pete the Scab,Dr. Valentine Pilman,BZ,6,2.0,0,2
382,30400,WG-40143,Grunt,Witch Jelly,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,1
383,27762,BH-7282,Hummerhead,Black Sprays,obsolete,Pharaoh the Banker,,CZ,3,3.0,2,1
384,82869,WG-89185,Grunt,Witch Jelly,obsolete,Lucky Carter,Mr. Lemchen,CZ,2,0.0,11,1
385,184539,IT-4963,Turboshark,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CX,8,2.0,7,2
386,60930,DW-907716,Warhog,Death Lamps,obsolete,Pete the Scab,Captain Herzog,CZ,9,2.0,5,1
387,149580,WG-90074,Grunt,Witch Jelly,obsolete,Lucky Carter,,CZ,2,0.0,11,1
388,83615,BG-6520,Grunt,Batteries,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,0,1
389,62305,BH-35514,Hummerhead,Black Sprays,regular,Pharaoh the Banker,,CY,3,3.0,2,2
390,120799,DF-092027,Fossa,Death Lamps,regular,Pete the Scab,Dr. Kirill Panov,CX,1,2.0,5,2
391,65558,DR-5885,Ruberoid,Death Lamps,special,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,5,3
392,145641,BG-514682,Grunt,Black Sprays,regular,Lucky Carter,,CX,2,0.0,2,2
393,57609,WG-694602,Grunt,Witch Jelly,obsolete,Lucky Carter,Mr. Lemchen,CZ,2,0.0,11,1
394,60681,BG-61128,Grunt,Black Sprays,regular,Lucky Carter,Dr. Sam Douglas,CZ,2,0.0,2,2
395,176854,EK-6452,KAR,Empties,obsolete,Norman Four-Eyes,Dr. Kirill Panov,CY,4,1.0,6,1
396,198399,DF-8975,Fossa,Death Lamps,special,Pete the Scab,Dr. Kirill Panov,CZ,1,2.0,5,3
397,137074,IW-744860,Warhog,Itchers,regular,Pete the Scab,Captain Herzog,BY,9,2.0,7,2
398,114668,WG-48207,Grunt,Witch Jelly,regular,Lucky Carter,Captain Quarterblad,BX,2,0.0,11,2
399,168649,IT-892382,Turboshark,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CY,8,2.0,7,3
400,98829,DT-896811,Turboshark,Death Lamps,regular,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,5,2
401,79012,IT-021712,Turboshark,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,2
402,146318,IT-68683,Turboshark,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,2
403,103992,BG-32253,Grunt,Batteries,regular,Lucky Carter,Captain Quarterblad,AX,2,0.0,0,2
404,18224,IR-244250,Ruberoid,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,7,2
405,184989,DT-49401,Turboshark,Death Lamps,obsolete,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,5,1
406,193585,IT-356341,Turboshark,Itchers,obsolete,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,1
407,109550,EG-9086,Grunt,Empties,obsolete,Lucky Carter,Captain Herzog,BY,2,0.0,6,1
408,111916,IT-167054,Turboshark,Itchers,obsolete,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,1
409,75831,IT-81526,Turboshark,Itchers,obsolete,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,1
410,80899,IT-8981,Turboshark,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CX,8,2.0,7,2
411,175375,DT-55335,Turboshark,Death Lamps,regular,Pete the Scab,Dr. Valentine Pilman,AX,8,2.0,5,2
412,33191,DF-1176,Fossa,Death Lamps,regular,Pete the Scab,Dr. Kirill Panov,CX,1,2.0,5,2
413,164703,BT-433260,Turboshark,Batteries,obsolete,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,0,1
414,58469,IT-4940,Turboshark,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,2
415,60842,BH-82105,Hummerhead,Bracelets,obsolete,Pharaoh the Banker,,CZ,3,3.0,4,1
416,127161,EG-7106,Grunt,Empties,obsolete,Lucky Carter,Captain Herzog,CZ,2,0.0,6,1
417,10146,EB-16111,Bandit,Empties,obsolete,Pete the Scab,Dr. Valentine Pilman,CZ,0,2.0,6,1
418,155738,LR-58007,Ruberoid,Lobster Eyes,special,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,8,3
419,2096,IR-96848,Ruberoid,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,7,3
420,134016,WG-4641,Grunt,Witch Jelly,obsolete,Lucky Carter,Mr. Lemchen,CZ,2,0.0,11,1
421,119775,BG-95843,Grunt,Bracelets,regular,Lucky Carter,,BY,2,0.0,4,2
422,151117,IT-1778,Turboshark,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,2
423,147069,IW-790482,Warhog,Itchers,regular,Pete the Scab,Captain Herzog,CY,9,2.0,7,2
424,83791,WG-71563,Grunt,Witch Jelly,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,1
425,92571,BH-513318,Hummerhead,Black Sprays,obsolete,Pharaoh the Banker,,CZ,3,3.0,2,1
426,4381,EG-81188,Grunt,Empties,obsolete,Lucky Carter,Captain Herzog,CZ,2,0.0,6,1
427,37784,LR-746428,Ruberoid,Lobster Eyes,regular,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,8,2
428,194625,DT-45023,Turboshark,Death Lamps,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,5,3
429,128377,LH-8721,Hummerhead,Lobster Eyes,obsolete,Pharaoh the Banker,Dr. Sam Douglas,CY,3,3.0,8,1
430,130342,DR-02744,Ruberoid,Death Lamps,regular,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,5,2
431,57804,WG-84154,Grunt,Witch Jelly,obsolete,Lucky Carter,Mr. Lemchen,CZ,2,0.0,11,1
432,28784,EG-7474,Grunt,Empties,obsolete,Lucky Carter,Captain Herzog,CZ,2,0.0,6,1
433,14892,DT-82346,Turboshark,Death Lamps,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,5,3
434,139812,WG-920757,Grunt,Witch Jelly,regular,Lucky Carter,Captain Quarterblad,BX,2,0.0,11,2
435,160755,DT-051647,Turboshark,Death Lamps,regular,Pete the Scab,Dr. Valentine Pilman,AX,8,2.0,5,2
436,110863,WG-0388,Grunt,Witch Jelly,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,1
437,87667,DR-674284,Ruberoid,Death Lamps,special,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,5,3
438,48726,DM-764007,Mondobondo,Death Lamps,regular,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,5,2
439,197906,BG-7661,Grunt,Batteries,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,0,1
440,20401,IH-4111,Hummerhead,Itchers,obsolete,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,7,1
441,23154,BG-140663,Grunt,Black Sprays,obsolete,Lucky Carter,Dr. Sam Douglas,CX,2,0.0,2,1
442,5722,DR-22478,Ruberoid,Death Lamps,special,Pete the Scab,Dr. Valentine Pilman,CY,6,2.0,5,3
443,65441,DT-418726,Turboshark,Death Lamps,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,5,3
444,157683,IT-73331,Turboshark,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,2
445,98245,BT-2587,Turboshark,Batteries,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,0,3
446,74321,IR-31085,Ruberoid,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,7,3
447,64142,BG-124622,Grunt,Batteries,obsolete,Lucky Carter,Mr. Lemchen,CZ,2,0.0,0,1
448,107879,WH-798174,Hummerhead,Witch Jelly,obsolete,Pharaoh the Banker,Captain Quarterblad,BY,3,3.0,11,1
449,94407,BH-47023,Hummerhead,Batteries,regular,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,0,2
450,174661,BK-413508,KAR,Batteries,regular,Norman Four-Eyes,Captain Quarterblad,AZ,4,1.0,0,2
451,193307,BT-377600,Turboshark,Batteries,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,0,3
452,41477,IT-476320,Turboshark,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,BX,8,2.0,7,2
453,35085,IR-0536,Ruberoid,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,7,3
454,152433,IT-2364,Turboshark,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CX,8,2.0,7,2
455,30780,BG-7054,Grunt,Batteries,obsolete,Lucky Carter,Mr. Lemchen,CZ,2,0.0,0,1
456,81537,BB-57271,Bandit,Black Sprays,regular,Pete the Scab,Dr. Valentine Pilman,CZ,0,2.0,2,2
457,51371,DB-31818,Bandit,Death Lamps,special,Pete the Scab,Dr. Valentine Pilman,CZ,0,2.0,5,3
458,51820,DR-8088,Ruberoid,Death Lamps,special,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,5,3
459,65550,BG-50271,Grunt,Batteries,regular,Lucky Carter,Captain Quarterblad,CX,2,0.0,0,2
460,36749,EG-796683,Grunt,Empties,special,Lucky Carter,Captain Herzog,BZ,2,0.0,6,3
461,134654,IT-44663,Turboshark,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CY,8,2.0,7,2
462,167058,BG-786834,Grunt,Batteries,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,0,1
463,197542,IW-7267,Warhog,Itchers,regular,Pete the Scab,Captain Herzog,CZ,9,2.0,7,2
464,167259,DF-79421,Fossa,Death Lamps,regular,Pete the Scab,Dr. Kirill Panov,CY,1,2.0,5,2
465,77126,EG-16022,Grunt,Empties,obsolete,Lucky Carter,Captain Herzog,CZ,2,0.0,6,1
466,31505,EH-558406,Hummerhead,Empties,obsolete,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,6,1
467,94768,DR-788577,Ruberoid,Death Lamps,regular,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,5,2
468,8268,BG-68144,Grunt,Black Sprays,obsolete,Lucky Carter,Dr. Sam Douglas,CZ,2,0.0,2,1
469,156310,WG-60438,Grunt,Witch Jelly,obsolete,Lucky Carter,Mr. Lemchen,CZ,2,0.0,11,1
470,59307,WK-376822,KAR,Witch Jelly,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,11,1
471,56167,IR-1734,Ruberoid,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,7,3
