ID_client,id_branch,Channel,Client_name,Channel_id
155819,1.0,Trading Houses,client-51495,10.0
72706,,Dealers,client-139649,2.0
209731,18.0,Absent,client-161245,0.0
102304,2.0,Absent,client-215949,0.0
214703,4.0,Outlets,client-177207,9.0
213887,6.0,Developers,client-93634,3.0
110117,13.0,Dealers,client-164490,2.0
149818,9.0,Hardware,client-40156,4.0
247106,1.0,Dealers,client-21055,2.0
113816,18.0,Absent,client-30743,0.0
86314,20.0,Trading Houses,client-76956,10.0
101829,,Absent,client-9038,0.0
125554,22.0,Outlets,client-194882,9.0
174111,1.0,Dealers,client-91491,2.0
134417,,Outlets,client-80246,9.0
60435,3.0,Dealers,client-22481,2.0
158263,9.0,Dealers,client-114128,2.0
69094,9.0,Developers,client-33677,3.0
152863,4.0,Manufacturers NPK,client-137794,6.0
143850,12.0,Hardware,client-88040,4.0
55831,22.0,Outlets,client-66836,9.0
226141,,Developers,client-119191,3.0
85395,13.0,Manufacturers Resins,client-1373,7.0
75445,15.0,Absent,client-9230,0.0
224010,7.0,Manufacturers NPK,client-21854,6.0
146070,6.0,Dealers,client-179140,2.0
167019,22.0,Dealers,client-83025,2.0
248709,0.0,Absent,client-140466,0.0
105379,18.0,Hardware,client-43616,4.0
168879,23.0,Manufacturers Resins,client-196241,7.0
247572,4.0,Developers,client-78066,3.0
71250,8.0,Manufacturers Resins,client-146449,7.0
179891,18.0,Manufacturers Resins,client-39553,7.0
164070,,Dealers,client-69206,2.0
130512,7.0,Dealers,client-105728,2.0
187207,20.0,Dealers,client-85062,2.0
166056,8.0,Wholesaler,client-39221,12.0
215543,,DIY,client-197588,1.0
54561,17.0,Manufacturers Resins,client-85154,7.0
169811,2.0,Manufacturers NH3,client-213444,5.0
98950,13.0,Manufacturers Resins,client-21331,7.0
160089,20.0,Dealers,client-21020,2.0
233506,8.0,Manufacturers NPK,client-149626,6.0
246090,7.0,Developers,client-130580,3.0
144966,,Manufacturers Resins,client-174047,7.0
124769,0.0,Absent,client-166577,0.0
194852,13.0,Dealers,client-102117,2.0
163045,1.0,Trading Houses,client-66802,10.0
75381,9.0,Hardware,client-216379,4.0
60299,3.0,Dealers,client-145957,2.0
232412,9.0,Hardware,client-188302,4.0
183098,3.0,Developers,client-98881,3.0
56919,,Dealers,client-182040,2.0
147491,13.0,Dealers,client-173033,2.0
114763,5.0,Manufacturers Resins,client-215922,7.0
128299,2.0,Developers,client-46359,3.0
84297,13.0,Outlets,client-134949,9.0
124486,4.0,Absent,client-129329,0.0
105749,8.0,Wholesaler,client-97111,12.0
212022,8.0,Manufacturers Resins,client-173493,7.0
219099,2.0,Trading Houses,client-144563,10.0
159325,1.0,Outlets,client-118777,9.0
136791,9.0,Dealers,client-63952,2.0
149934,11.0,Dealers,client-84421,2.0
115886,18.0,Dealers,client-114135,2.0
179262,5.0,Trading Houses,client-103984,10.0
233593,0.0,Absent,client-27463,0.0
228503,,Absent,client-132560,0.0
163112,,Outlets,client-129838,9.0
228972,6.0,Dealers,client-185746,2.0
91962,13.0,Dealers,client-112923,2.0
65183,9.0,Dealers,client-131977,2.0
160979,3.0,Manufacturers NPK,client-207287,6.0
199977,,Hardware,client-157714,4.0
147588,,Outlets,client-24691,9.0
226645,2.0,Manufacturers Resins,client-136595,7.0
248979,,Absent,client-152973,0.0
182238,,Manufacturers Resins,client-9124,7.0
222397,13.0,Dealers,client-26204,2.0
188237,8.0,Manufacturers Resins,client-158000,7.0
132071,12.0,Dealers,client-119493,2.0
52966,6.0,Trading Houses,client-112628,10.0
95581,18.0,Hardware,client-142771,4.0
246841,,Hardware,client-188646,4.0
161686,20.0,Developers,client-174494,3.0
53655,7.0,Manufacturers NPK,client-156999,6.0
175485,,DIY,client-77770,1.0
136753,22.0,Wholesaler,client-95524,12.0
217058,,Absent,client-10148,0.0
205567,2.0,Dealers,client-141335,2.0
78748,,Wholesaler,client-156291,12.0
224473,8.0,Developers,client-109807,3.0
94931,12.0,Manufacturers NH3,client-166538,5.0
217550,0.0,Absent,client-43583,0.0
93856,2.0,Manufacturers NPK,client-40833,6.0
120857,3.0,Manufacturers NPK,client-75673,6.0
135524,12.0,Outlets,client-15771,9.0
234590,22.0,Manufacturers NH3,client-4128,5.0
61019,1.0,Absent,client-117742,0.0
158167,2.0,Dealers,client-45287,2.0
122286,22.0,Outlets,client-214013,9.0
211281,,Absent,client-25853,0.0
93831,1.0,Absent,client-89900,0.0
167208,23.0,Dealers,client-115465,2.0
128576,4.0,Outlets,client-29663,9.0
185310,,Absent,client-173776,0.0
162870,7.0,Dealers,client-81260,2.0
146625,,Dealers,client-163957,2.0
249069,6.0,Trading Houses,client-217882,10.0
216700,,Trading Houses,client-30315,10.0
115413,,Outlets,client-128436,9.0
96525,,Dealers,client-198993,2.0
196835,12.0,Trading Houses,client-14359,10.0
74781,,Hardware,client-39201,4.0
74671,,Absent,client-97125,0.0
130587,3.0,Dealers,client-196605,2.0
124729,,Outlets,client-202820,9.0
196063,13.0,Outlets,client-216524,9.0
91284,0.0,DIY,client-172286,1.0
168767,22.0,Absent,client-59753,0.0
58639,3.0,Dealers,client-144160,2.0
194347,4.0,Outlets,client-145014,9.0
227230,1.0,Trading Houses,client-56504,10.0
180930,9.0,Hardware,client-9624,4.0
183689,9.0,Dealers,client-23343,2.0
86094,4.0,Wholesaler,client-55708,12.0
61366,,Outlets,client-48456,9.0
182865,,Manufacturers Resins,client-50415,7.0
154903,9.0,Trading Houses,client-81575,10.0
71360,6.0,Dealers,client-198538,2.0
129316,,Dealers,client-9201,2.0
51114,6.0,Trading Houses,client-69878,10.0
193753,6.0,Dealers,client-29197,2.0
135425,0.0,Absent,client-191169,0.0
152800,4.0,Dealers,client-195912,2.0
146250,13.0,Hardware,client-32759,4.0
112166,7.0,Hardware,client-137235,4.0
101365,13.0,Hardware,client-203481,4.0
105270,9.0,Web Site,client-154467,11.0
232363,6.0,Trading Houses,client-46071,10.0
233156,,Hardware,client-210620,4.0
125962,2.0,Manufacturers Resins,client-124997,7.0
207846,0.0,Absent,client-184725,0.0
207913,,Absent,client-122627,0.0
68331,,Dealers,client-207528,2.0
247002,,Dealers,client-72039,2.0
162903,7.0,Developers,client-5703,3.0
68137,7.0,Dealers,client-79631,2.0
109189,7.0,Dealers,client-198570,2.0
244662,4.0,Developers,client-135984,3.0
116149,12.0,Hardware,client-154902,4.0
127414,,Absent,client-75494,0.0
89871,23.0,Absent,client-5097,0.0
123423,2.0,Developers,client-151354,3.0
92039,13.0,Outlets,client-48053,9.0
232285,,Outlets,client-158674,9.0
155265,7.0,Outlets,client-189594,9.0
156332,22.0,Dealers,client-2877,2.0
228578,8.0,Developers,client-214722,3.0
247483,7.0,Dealers,client-155269,2.0
215008,11.0,Developers,client-68378,3.0
161663,8.0,Developers,client-149082,3.0
243589,4.0,DIY,client-1100,1.0
231235,9.0,Dealers,client-28974,2.0
109121,8.0,Manufacturers Resins,client-161801,7.0
146190,5.0,Trading Houses,client-208915,10.0
139524,18.0,Dealers,client-51533,2.0
156611,9.0,Trading Houses,client-185665,10.0
103854,13.0,Hardware,client-209799,4.0
116000,,Absent,client-128620,0.0
66306,,Manufacturers Resins,client-30464,7.0
209401,1.0,Dealers,client-220684,2.0
215607,5.0,Outlets,client-120538,9.0
123106,,Outlets,client-185351,9.0
186389,0.0,Absent,client-88542,0.0
79371,2.0,Manufacturers NH3,client-37504,5.0
135072,,Trading Houses,client-18550,10.0
126776,1.0,Trading Houses,client-149231,10.0
61826,,Absent,client-16852,0.0
220583,2.0,Trading Houses,client-179873,10.0
92622,20.0,Trading Houses,client-16094,10.0
129924,13.0,Developers,client-130945,3.0
151284,12.0,Dealers,client-19850,2.0
239227,23.0,Absent,client-217005,0.0
162379,0.0,Absent,client-211028,0.0
150786,8.0,Manufacturers Resins,client-145395,7.0
96009,4.0,Absent,client-60070,0.0
137354,1.0,Outlets,client-179950,9.0
128619,6.0,Developers,client-107431,3.0
173153,0.0,Absent,client-35744,0.0
61213,20.0,Dealers,client-45033,2.0
94998,2.0,Outlets,client-150496,9.0
140548,0.0,Absent,client-168176,0.0
124439,,Outlets,client-41501,9.0
157199,7.0,Wholesaler,client-32546,12.0
190072,8.0,Absent,client-45947,0.0
147094,,Dealers,client-194036,2.0
85137,7.0,Dealers,client-181610,2.0
69031,6.0,Dealers,client-101584,2.0
119174,,Dealers,client-93366,2.0
81160,21.0,Manufacturers Resins,client-102488,7.0
217464,,Outlets,client-26061,9.0
190718,18.0,Dealers,client-84215,2.0
211815,8.0,Absent,client-158431,0.0
172280,6.0,Manufacturers NPK,client-9030,6.0
201160,,Absent,client-127433,0.0
65702,20.0,Outlets,client-22355,9.0
135019,,Dealers,client-136862,2.0
52072,1.0,Developers,client-206698,3.0
150620,7.0,Dealers,client-53986,2.0
247571,9.0,Trading Houses,client-146150,10.0
148336,3.0,Dealers,client-215156,2.0
146052,2.0,DIY,client-29271,1.0
79284,8.0,Manufacturers Resins,client-147547,7.0
104835,5.0,Dealers,client-14039,2.0
122418,,Outlets,client-14944,9.0
102852,13.0,Developers,client-211830,3.0
154047,5.0,Hardware,client-29997,4.0
90809,,Dealers,client-220248,2.0
232785,3.0,Dealers,client-161165,2.0
75670,17.0,Dealers,client-41080,2.0
247534,,Developers,client-137288,3.0
217953,18.0,Dealers,client-190587,2.0
194115,19.0,Developers,client-78153,3.0
164283,1.0,Manufacturers NH3,client-141768,5.0
194430,13.0,Outlets,client-123973,9.0
103815,,Absent,client-78437,0.0
136023,12.0,Wholesaler,client-115233,12.0
166428,9.0,Dealers,client-130761,2.0
155730,17.0,Manufacturers Resins,client-166767,7.0
124738,9.0,Dealers,client-135535,2.0
172499,0.0,DIY,client-18750,1.0
229367,,Dealers,client-18024,2.0
104900,,Hardware,client-144014,4.0
204121,13.0,Dealers,client-81707,2.0
166398,5.0,Trading Houses,client-174032,10.0
175783,0.0,Absent,client-51871,0.0
241889,4.0,Outlets,client-186259,9.0
87367,,Manufacturers Resins,client-84365,7.0
216980,,Dealers,client-127536,2.0
165314,3.0,Web Site,client-53236,11.0
67247,7.0,Dealers,client-175055,2.0
212957,,Absent,client-111039,0.0
123330,13.0,Dealers,client-1702,2.0
134214,12.0,Manufacturers Resins,client-212168,7.0
104733,,Dealers,client-37127,2.0
240234,,Dealers,client-220063,2.0
113152,,Dealers,client-165273,2.0
179192,3.0,Manufacturers Resins,client-196680,7.0
192908,0.0,Manufacturers Resins,client-85856,7.0
91988,13.0,Dealers,client-146149,2.0
181737,12.0,Dealers,client-209922,2.0
79518,0.0,Absent,client-128760,0.0
244523,3.0,Developers,client-118215,3.0
193266,,Absent,client-16032,0.0
167388,20.0,Absent,client-115836,0.0
181717,12.0,Dealers,client-103688,2.0
214417,13.0,Dealers,client-11257,2.0
241632,7.0,Dealers,client-21645,2.0
167246,13.0,Dealers,client-122325,2.0
135670,0.0,Absent,client-172179,0.0
228617,15.0,Developers,client-167735,3.0
133622,0.0,Absent,client-201859,0.0
82324,8.0,Manufacturers Resins,client-95498,7.0
99645,0.0,DIY,client-210292,1.0
212063,,Absent,client-66340,0.0
129525,,Absent,client-151448,0.0
52616,,Outlets,client-128297,9.0
199160,,Outlets,client-153441,9.0
242913,14.0,Manufacturers Resins,client-87100,7.0
211708,,Absent,client-177033,0.0
184195,4.0,Outlets,client-143161,9.0
116763,6.0,Dealers,client-184289,2.0
246957,17.0,Outlets,client-203444,9.0
229683,,Trading Houses,client-101948,10.0
137448,1.0,Dealers,client-128913,2.0
160988,,Hardware,client-9587,4.0
55437,,Dealers,client-121996,2.0
117443,12.0,Outlets,client-169316,9.0
77033,,Dealers,client-198719,2.0
215454,23.0,Wholesaler,client-215168,12.0
156496,3.0,Outlets,client-68440,9.0
151256,,Dealers,client-65454,2.0
154642,2.0,Absent,client-217610,0.0
90102,5.0,Wholesaler,client-152153,12.0
191149,4.0,Dealers,client-20432,2.0
140746,1.0,Absent,client-206660,0.0
224575,,Absent,client-148413,0.0
115202,,Absent,client-73624,0.0
231795,9.0,Trading Houses,client-175408,10.0
138598,,Dealers,client-140053,2.0
146614,6.0,Outlets,client-31698,9.0
164658,,Dealers,client-27770,2.0
58172,7.0,Outlets,client-117071,9.0
221207,8.0,Developers,client-46090,3.0
106922,3.0,Developers,client-185494,3.0
248170,2.0,Manufacturers NH3,client-121174,5.0
195263,7.0,Dealers,client-91041,2.0
90107,7.0,Dealers,client-38029,2.0
59715,12.0,Outlets,client-96823,9.0
107260,9.0,Dealers,client-19063,2.0
152033,5.0,Outlets,client-156394,9.0
160851,7.0,Manufacturers NH3,client-100782,5.0
193752,17.0,Absent,client-22073,0.0
89145,6.0,Hardware,client-208707,4.0
178895,15.0,Outlets,client-164133,9.0
228405,19.0,Dealers,client-78994,2.0
243647,4.0,Manufacturers Resins,client-158443,7.0
109019,3.0,Outlets,client-216456,9.0
56613,3.0,Developers,client-214251,3.0
213911,2.0,Developers,client-71491,3.0
203927,,Dealers,client-77013,2.0
61495,23.0,Developers,client-119029,3.0
58205,2.0,Outlets,client-103344,9.0
71276,0.0,DIY,client-160933,1.0
226641,4.0,Dealers,client-29179,2.0
74894,15.0,Hardware,client-195899,4.0
69198,9.0,Trading Houses,client-7436,10.0
249573,,Absent,client-129472,0.0
212138,7.0,Outlets,client-105482,9.0
58989,,Absent,client-706,0.0
78722,8.0,Manufacturers Resins,client-215132,7.0
158036,18.0,Wholesaler,client-16660,12.0
166975,20.0,Dealers,client-185405,2.0
211175,2.0,Developers,client-80649,3.0
57114,,Dealers,client-189087,2.0
245517,,Absent,client-35520,0.0
76065,4.0,Outlets,client-152609,9.0
80850,12.0,Trading Houses,client-210680,10.0
150926,,Dealers,client-33508,2.0
167674,,Dealers,client-42671,2.0
115562,,Absent,client-30617,0.0
103730,23.0,Outlets,client-114491,9.0
176122,3.0,Dealers,client-135606,2.0
194249,1.0,Dealers,client-88406,2.0
161303,,Manufacturers Resins,client-51836,7.0
147324,18.0,Dealers,client-52428,2.0
84706,5.0,Manufacturers Resins,client-136725,7.0
168236,,Dealers,client-108453,2.0
136228,,Absent,client-133075,0.0
209778,7.0,Manufacturers Resins,client-111214,7.0
220919,6.0,Developers,client-94207,3.0
62281,,Absent,client-188279,0.0
181641,4.0,Absent,client-58073,0.0
237186,12.0,Hardware,client-51423,4.0
74036,7.0,Outlets,client-136730,9.0
150506,0.0,Absent,client-168233,0.0
217720,15.0,Developers,client-186950,3.0
125733,2.0,Hardware,client-104075,4.0
153430,13.0,Dealers,client-166337,2.0
80055,3.0,Dealers,client-1355,2.0
186823,17.0,Dealers,client-5305,2.0
164910,2.0,Absent,client-135104,0.0
183607,8.0,Manufacturers Resins,client-33614,7.0
206288,,Outlets,client-148889,9.0
134469,4.0,Outlets,client-110673,9.0
209006,9.0,Hardware,client-22255,4.0
183527,0.0,Absent,client-128693,0.0
92877,1.0,Manufacturers NH3,client-41094,5.0
79883,,Absent,client-158381,0.0
175050,7.0,Outlets,client-89039,9.0
216263,,Dealers,client-50369,2.0
138875,1.0,Absent,client-128163,0.0
241546,0.0,DIY,client-93887,1.0
180926,18.0,Dealers,client-37581,2.0
159873,3.0,Developers,client-156606,3.0
109450,5.0,Trading Houses,client-197473,10.0
67445,9.0,Dealers,client-207641,2.0
134011,4.0,Developers,client-36041,3.0
207578,18.0,Dealers,client-30613,2.0
173366,18.0,Dealers,client-98378,2.0
67206,6.0,Trading Houses,client-48125,10.0
154361,8.0,Manufacturers NPK,client-38398,6.0
210301,11.0,Trading Houses,client-17309,10.0
168837,12.0,Dealers,client-106050,2.0
77340,1.0,Dealers,client-52053,2.0
224786,,Outlets,client-1467,9.0
143027,21.0,Wholesaler,client-12995,12.0
169650,17.0,Dealers,client-143574,2.0
231655,7.0,Dealers,client-135504,2.0
127039,1.0,Dealers,client-106443,2.0
171958,15.0,Dealers,client-143903,2.0
103399,5.0,Dealers,client-202460,2.0
101304,9.0,Dealers,client-149009,2.0
75859,17.0,Developers,client-115524,3.0
145932,,Hardware,client-160378,4.0
154894,8.0,Developers,client-68006,3.0
60135,9.0,Outlets,client-185421,9.0
193016,,Wholesaler,client-162895,12.0
110000,0.0,Absent,client-22303,0.0
188973,,Absent,client-38391,0.0
207682,6.0,Dealers,client-36320,2.0
149039,,Absent,client-75595,0.0
83888,,Developers,client-35926,3.0
112284,1.0,Manufacturers NPK,client-157457,6.0
137003,0.0,Outlets,client-219248,9.0
162636,15.0,Outlets,client-76419,9.0
128820,,Absent,client-220744,0.0
126726,6.0,Dealers,client-47469,2.0
50650,22.0,Dealers,client-40011,2.0
130879,5.0,Hardware,client-17862,4.0
245969,9.0,Outlets,client-108471,9.0
155561,3.0,Outlets,client-167536,9.0
51331,,Hardware,client-46569,4.0
249016,2.0,Developers,client-119292,3.0
104381,2.0,Dealers,client-29893,2.0
234572,4.0,Outlets,client-125632,9.0
112852,3.0,Dealers,client-121733,2.0
150495,19.0,Dealers,client-124671,2.0
98431,7.0,Dealers,client-24947,2.0
117105,15.0,Hardware,client-171941,4.0
177907,20.0,Developers,client-150069,3.0
56188,2.0,Manufacturers Resins,client-122379,7.0
175521,4.0,Wholesaler,client-108467,12.0
196991,7.0,Developers,client-209078,3.0
55898,8.0,Developers,client-145018,3.0
204327,17.0,Absent,client-218166,0.0
90688,18.0,Absent,client-172270,0.0
162728,4.0,Dealers,client-187227,2.0
82994,0.0,Absent,client-53513,0.0
124544,,Absent,client-42666,0.0
108830,17.0,Manufacturers NPK,client-207467,6.0
113038,4.0,Outlets,client-156363,9.0
175551,6.0,Dealers,client-126306,2.0
85941,9.0,Wholesaler,client-132274,12.0
105095,1.0,Absent,client-104661,0.0
143234,4.0,Outlets,client-85619,9.0
130170,,Manufacturers Resins,client-92141,7.0
53938,,Absent,client-200494,0.0
211903,,Outlets,client-4318,9.0
167331,1.0,Manufacturers Resins,client-28175,7.0
94048,9.0,Dealers,client-145549,2.0
56193,7.0,Dealers,client-123204,2.0
84796,13.0,Dealers,client-127891,2.0
71352,9.0,Outlets,client-54372,9.0
130211,7.0,Outlets,client-182475,9.0
130299,11.0,Manufacturers Resins,client-148796,7.0
74703,6.0,Absent,client-188677,0.0
229856,20.0,Dealers,client-106819,2.0
208875,12.0,Dealers,client-191480,2.0
71075,6.0,Dealers,client-54498,2.0
181742,8.0,Manufacturers Resins,client-135016,7.0
168740,4.0,Outlets,client-77588,9.0
102213,4.0,Outlets,client-8540,9.0
107458,20.0,Wholesaler,client-91823,12.0
67682,1.0,Trading Houses,client-89249,10.0
186014,0.0,Absent,client-127176,0.0
67038,3.0,Dealers,client-82273,2.0
100808,1.0,Outlets,client-56328,9.0
129618,12.0,Dealers,client-209713,2.0
229343,3.0,Dealers,client-330,2.0
224944,,Dealers,client-172180,2.0
207325,3.0,Absent,client-221476,0.0
145317,9.0,Hardware,client-74765,4.0
134975,21.0,Absent,client-75657,0.0
109463,0.0,Absent,client-119794,0.0
77781,8.0,Manufacturers Resins,client-37677,7.0
245771,,Manufacturers NPK,client-128983,6.0
177260,9.0,Outlets,client-155469,9.0
114804,13.0,Outlets,client-129722,9.0
63287,2.0,Manufacturers Resins,client-7958,7.0
220740,3.0,Dealers,client-207057,2.0
64174,13.0,Dealers,client-145161,2.0
160484,2.0,Trading Houses,client-6712,10.0
234889,,Dealers,client-49367,2.0
235469,9.0,Dealers,client-25582,2.0
55591,6.0,Developers,client-171495,3.0
241088,20.0,Absent,client-32540,0.0
249703,13.0,Hardware,client-76292,4.0
181096,,Dealers,client-179551,2.0
227183,6.0,Outlets,client-213093,9.0
201975,,Dealers,client-210668,2.0
113388,,Trading Houses,client-145887,10.0
221929,8.0,Developers,client-196572,3.0
210589,,Absent,client-198412,0.0
134649,1.0,Manufacturers NH3,client-101355,5.0
131263,12.0,Dealers,client-119979,2.0
72192,18.0,Dealers,client-193591,2.0
159068,12.0,Dealers,client-201201,2.0
53457,7.0,Outlets,client-211620,9.0
57891,0.0,Absent,client-30391,0.0
99345,,Absent,client-89009,0.0
217195,7.0,Outlets,client-148952,9.0
246273,,Outlets,client-166047,9.0
244087,7.0,Manufacturers Resins,client-62584,7.0
105237,1.0,Absent,client-96276,0.0
204612,,Absent,client-164936,0.0
134942,3.0,Dealers,client-146485,2.0
142403,5.0,Outlets,client-142408,9.0
223670,2.0,Developers,client-161879,3.0
161046,9.0,Dealers,client-184606,2.0
129535,,Dealers,client-85768,2.0
245655,3.0,Dealers,client-184264,2.0
113977,13.0,Dealers,client-66531,2.0
196580,9.0,Dealers,client-61682,2.0
217071,20.0,Manufacturers Resins,client-83589,7.0
52563,13.0,Outlets,client-27869,9.0
179079,,Dealers,client-208122,2.0
172848,5.0,Hardware,client-127553,4.0
201610,2.0,Dealers,client-200207,2.0
51457,,Dealers,client-75990,2.0
58494,17.0,Wholesaler,client-4417,12.0
245589,1.0,Dealers,client-66493,2.0
109247,,Dealers,client-7485,2.0
165525,,Outlets,client-22234,9.0
87451,11.0,Manufacturers Resins,client-96867,7.0
212335,4.0,Developers,client-58543,3.0
246207,3.0,Developers,client-70503,3.0
231468,,Dealers,client-206679,2.0
231865,13.0,Absent,client-161934,0.0
147618,,Outlets,client-179981,9.0
77854,9.0,Wholesaler,client-163577,12.0
237322,,Dealers,client-195832,2.0
200582,9.0,Trading Houses,client-53190,10.0
90796,17.0,Trading Houses,client-62313,10.0
